2025-12-05 15:00:30 | INFO     | __main__ | __main__:<module>:5 - Début du training...
2025-12-06 05:36:33 | INFO     | health_lifestyle_diabetes.application.use_cases.split_dataset_uc | health_lifestyle_diabetes.application.use_cases.split_dataset_uc:execute:60 - Chargement du dataset depuis la source.
2025-12-06 05:36:33 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:35 - Chargement du dataset depuis : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/input/diabetes_health_indicators.csv
2025-12-06 05:36:34 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:42 - Dataset chargé avec succès (97297 lignes, 31 colonnes).
2025-12-06 05:36:34 | INFO     | health_lifestyle_diabetes.application.use_cases.split_dataset_uc | health_lifestyle_diabetes.application.use_cases.split_dataset_uc:execute:81 - Sauvegarde des datasets divisés.
2025-12-06 05:36:34 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:save_csv:53 - Sauvegarde du dataset dans : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/output/train.csv
2025-12-06 05:36:34 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:save_csv:58 - Dataset sauvegardé avec succès : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/output/train.csv
2025-12-06 05:36:34 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:save_csv:53 - Sauvegarde du dataset dans : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/output/test.csv
2025-12-06 05:36:34 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:save_csv:58 - Dataset sauvegardé avec succès : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/output/test.csv
2025-12-06 05:36:34 | INFO     | health_lifestyle_diabetes.application.use_cases.split_dataset_uc | health_lifestyle_diabetes.application.use_cases.split_dataset_uc:execute:85 - Dataset divisé en : train (68107 lignes) - (31 colonnes), test (29190 lignes) - (31 colonnes).
2025-12-06 05:36:34 | INFO     | eda.dataset_summary | health_lifestyle_diabetes.infrastructure.ml.eda.dataset_summary:summarize_dataset:26 - Résumé du dataset : 97297 lignes, 31 colonnes.
2025-12-06 05:36:34 | INFO     | eda.dataset_summary | health_lifestyle_diabetes.infrastructure.ml.eda.dataset_summary:summarize_dataset:59 - Résumé généré avec succès.
2025-12-06 05:36:34 | INFO     | eda.feature_identifier | health_lifestyle_diabetes.infrastructure.ml.eda.dataset_summary:identify_feature_types:74 - Types identifiés : 24 numériques, 7 catégorielles.
2025-12-06 05:37:43 | INFO     | eda.target_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis:plot_target_distribution:14 - Distribution de la cible 'diagnosed_diabetes'.
2025-12-06 05:38:00 | INFO     | eda.target_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis:plot_target_distribution:14 - Distribution de la cible 'diagnosed_diabetes'.
2025-12-06 05:42:21 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:35 - Chargement du dataset depuis : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/input/diabetes_health_indicators.csv
2025-12-06 05:42:21 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:42 - Dataset chargé avec succès (97297 lignes, 31 colonnes).
2025-12-06 05:42:21 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:35 - Chargement du dataset depuis : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/input/diabetes_health_indicators.csv
2025-12-06 05:42:21 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:42 - Dataset chargé avec succès (97297 lignes, 31 colonnes).
2025-12-06 05:42:22 | INFO     | health_lifestyle_diabetes.application.use_cases.split_dataset_uc | health_lifestyle_diabetes.application.use_cases.split_dataset_uc:execute:60 - Chargement du dataset depuis la source.
2025-12-06 05:42:22 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:35 - Chargement du dataset depuis : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/input/diabetes_health_indicators.csv
2025-12-06 05:42:22 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:42 - Dataset chargé avec succès (97297 lignes, 31 colonnes).
2025-12-06 05:42:22 | INFO     | health_lifestyle_diabetes.application.use_cases.split_dataset_uc | health_lifestyle_diabetes.application.use_cases.split_dataset_uc:execute:81 - Sauvegarde des datasets divisés.
2025-12-06 05:42:22 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:save_csv:53 - Sauvegarde du dataset dans : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/output/train.csv
2025-12-06 05:42:23 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:save_csv:58 - Dataset sauvegardé avec succès : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/output/train.csv
2025-12-06 05:42:23 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:save_csv:53 - Sauvegarde du dataset dans : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/output/test.csv
2025-12-06 05:42:23 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:save_csv:58 - Dataset sauvegardé avec succès : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/output/test.csv
2025-12-06 05:42:23 | INFO     | health_lifestyle_diabetes.application.use_cases.split_dataset_uc | health_lifestyle_diabetes.application.use_cases.split_dataset_uc:execute:85 - Dataset divisé en : train (68107 lignes) - (31 colonnes), test (29190 lignes) - (31 colonnes).
2025-12-06 05:42:23 | INFO     | eda.dataset_summary | health_lifestyle_diabetes.infrastructure.ml.eda.dataset_summary:summarize_dataset:26 - Résumé du dataset : 97297 lignes, 31 colonnes.
2025-12-06 05:42:23 | INFO     | eda.dataset_summary | health_lifestyle_diabetes.infrastructure.ml.eda.dataset_summary:summarize_dataset:59 - Résumé généré avec succès.
2025-12-06 05:42:23 | INFO     | eda.feature_identifier | health_lifestyle_diabetes.infrastructure.ml.eda.dataset_summary:identify_feature_types:74 - Types identifiés : 24 numériques, 7 catégorielles.
2025-12-06 05:42:23 | INFO     | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis:plot_target_distribution:22 - Distribution de la cible 'diagnosed_diabetes'.
2025-12-06 05:43:28 | INFO     | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis:plot_target_distribution:22 - Distribution de la cible 'diagnosed_diabetes'.
2025-12-06 05:43:55 | INFO     | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis:plot_target_distribution:22 - Distribution de la cible 'diagnosed_diabetes'.
2025-12-06 05:43:55 | INFO     | eda.cumulative_dist | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis:plot_cumulative_distribution:89 - Fréquence cumulée de 'diagnosed_diabetes'.
2025-12-06 05:44:20 | INFO     | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis:plot_target_distribution:22 - Distribution de la cible 'diagnosed_diabetes'.
2025-12-06 05:44:20 | INFO     | eda.cumulative_dist | health_lifestyle_diabetes.infrastructure.ml.eda.target_analysis:plot_cumulative_distribution:89 - Fréquence cumulée de 'diabetes_stage'.
2025-12-06 05:47:27 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:47:27 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:48:00 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:48:01 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:48:01 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:48:01 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:48:46 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:48:46 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:48:46 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:48:46 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:49:54 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:49:54 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:49:54 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:49:54 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:49:54 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:50:49 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:50:49 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:50:49 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:50:49 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:50:49 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:51:06 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:51:06 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:51:06 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:51:07 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:51:07 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:51:07 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de Age
2025-12-06 05:52:23 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:52:23 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:52:23 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:52:24 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:52:24 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:52:24 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:52:24 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:52:24 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de Age
2025-12-06 05:52:24 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de alcohol_consumption_per_week
2025-12-06 05:52:24 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de physical_activity_minutes_per_week
2025-12-06 05:53:29 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:53:29 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:53:29 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:53:29 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:53:29 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:53:29 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:53:29 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:53:30 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de Age
2025-12-06 05:53:30 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de alcohol_consumption_per_week
2025-12-06 05:53:30 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de physical_activity_minutes_per_week
2025-12-06 05:54:28 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:54:28 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:54:28 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:54:28 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:54:28 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:54:28 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:54:28 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de diagnosed_diabetes vs diagnosed_diabetes.
2025-12-06 05:54:28 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de Age
2025-12-06 05:54:28 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de alcohol_consumption_per_week
2025-12-06 05:54:28 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de physical_activity_minutes_per_week
2025-12-06 05:55:05 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:55:05 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:55:05 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:55:05 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:55:05 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de Age vs diagnosed_diabetes.
2025-12-06 05:55:05 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de alcohol_consumption_per_week vs diagnosed_diabetes.
2025-12-06 05:55:05 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de physical_activity_minutes_per_week vs diagnosed_diabetes.
2025-12-06 05:55:06 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de Age
2025-12-06 05:55:06 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de alcohol_consumption_per_week
2025-12-06 05:55:06 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de physical_activity_minutes_per_week
2025-12-06 05:55:55 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:55:55 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:55:55 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:55:55 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:55:55 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de Age vs diagnosed_diabetes.
2025-12-06 05:55:55 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de alcohol_consumption_per_week vs diagnosed_diabetes.
2025-12-06 05:55:56 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de physical_activity_minutes_per_week vs diagnosed_diabetes.
2025-12-06 05:56:20 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:56:20 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:56:20 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:56:21 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:56:21 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de Age vs diagnosed_diabetes.
2025-12-06 05:56:21 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de alcohol_consumption_per_week vs diagnosed_diabetes.
2025-12-06 05:56:21 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de physical_activity_minutes_per_week vs diagnosed_diabetes.
2025-12-06 05:56:42 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:41 - Analyse de distribution du score de risque.
2025-12-06 05:56:42 | INFO     | eda.risk_distribution | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_distribution:44 - Lignes analysées : 97297
2025-12-06 05:56:42 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:86 - Analyse du score de risque.
2025-12-06 05:56:43 | INFO     | eda.risk_score | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:analyze_risk_score:99 - Score sur une échelle 0–100.
2025-12-06 05:56:43 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de Age vs diagnosed_diabetes.
2025-12-06 05:56:44 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de alcohol_consumption_per_week vs diagnosed_diabetes.
2025-12-06 05:56:44 | INFO     | eda.numeric_vs_target | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_vs_target:113 - Analyse de physical_activity_minutes_per_week vs diagnosed_diabetes.
2025-12-06 05:56:44 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de Age
2025-12-06 05:56:44 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de alcohol_consumption_per_week
2025-12-06 05:56:44 | INFO     | eda.numeric_feature_dist | health_lifestyle_diabetes.infrastructure.ml.eda.numeric_analysis:plot_numeric_feature_distribution:138 - Distribution de physical_activity_minutes_per_week
2025-12-06 06:14:04 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:35 - Chargement du dataset depuis : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/input/diabetes_health_indicators.csv
2025-12-06 06:14:04 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:42 - Dataset chargé avec succès (97297 lignes, 31 colonnes).
2025-12-06 06:14:04 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:35 - Chargement du dataset depuis : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/input/diabetes_health_indicators.csv
2025-12-06 06:14:05 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:42 - Dataset chargé avec succès (97297 lignes, 31 colonnes).
2025-12-06 06:14:05 | INFO     | health_lifestyle_diabetes.application.use_cases.split_dataset_uc | health_lifestyle_diabetes.application.use_cases.split_dataset_uc:execute:60 - Chargement du dataset depuis la source.
2025-12-06 06:14:05 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:35 - Chargement du dataset depuis : /Users/surelmanda/Downloads/ml-projects/health_lifestyle_diabetes/data/input/diabetes_health_indicators.csv
2025-12-06 06:14:05 | INFO     | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository | health_lifestyle_diabetes.infrastructure.data_sources.csv_dataset_repository:load_csv:42 - Dataset chargé avec succès (97297 lignes, 31 colonnes).
2025-12-06 06:14:05 | INFO     | health_lifestyle_diabetes.application.use_cases.split_dataset_uc | health_lifestyle_diabetes.application.use_cases.split_dataset_uc:execute:81 - Sauvegarde des datasets divisés.
